date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:50	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:30%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-duotone-900.woff2	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-duotone-900.woff2	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:50	2228213/2228213	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Apr%202021%2022:37:48%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-duotone-900.svg	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-duotone-900.svg	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:52	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:04%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.eot	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:53	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:04%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.eot?	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300d41d.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:54	164724/164724	---M--	200	added ('OK')	font/woff2	date:Fri,%2023%20Apr%202021%2022:38:15%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.woff2	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300.woff2	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:55	218232/218232	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Apr%202021%2022:38:16%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.woff	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300.woff	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:56	429000/429000	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20Apr%202021%2022:38:12%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.ttf	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300.ttf	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:58	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:23%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.eot	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:04:58	2066646/2066646	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Apr%202021%2022:38:11%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-light-300.svg	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-light-300.svg	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:00	152192/152192	---M--	200	added ('OK')	font/woff2	date:Fri,%2023%20Apr%202021%2022:38:29%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff2	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff2	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:01	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:23%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.eot?	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:01	201232/201232	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Apr%202021%2022:38:25%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:01	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:41%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff2	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.woff2	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:03	396932/396932	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20Apr%202021%2022:38:29%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.ttf	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.ttf	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:03	1856861/1856861	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Apr%202021%2022:38:22%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.svg	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.svg	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:04	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:40%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.eot	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:05	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:38:40%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.eot?	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:06	123132/123132	---M--	200	added ('OK')	font/woff2	date:Fri,%2023%20Apr%202021%2022:38:49%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.woff2	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.woff2	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:06	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:44%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.ttf	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-regular-400.ttf	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:07	164092/164092	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Apr%202021%2022:38:52%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.woff	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.woff	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:08	338716/338716	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20Apr%202021%2022:38:47%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.ttf	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.ttf	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:09	1514718/1514718	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Apr%202021%2022:38:47%20GMT	https://zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.svg	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fontawesome/webfonts/fa-solid-900.svg	(from https://zcube.in/xadvices/fontawesome/css/all.min.css)
22:05:09	12276/12276	---M--	200	added ('OK')	font/ttf	date:Sat,%2024%20Apr%202021%2011:38:43%20GMT	https://zcube.in/xadvices/font-flaticon/flaticon.ttf?1fde6dcf8069477367821f10cd0923b3	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/font-flaticon/flaticoncc77.ttf	(from https://zcube.in/xadvices/font-flaticon/flaticon.css)
22:05:10	5840/5840	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20Apr%202021%2011:38:45%20GMT	https://zcube.in/xadvices/font-flaticon/flaticon.woff?1fde6dcf8069477367821f10cd0923b3	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/font-flaticon/flaticoncc77.woff	(from https://zcube.in/xadvices/font-flaticon/flaticon.css)
22:05:11	4756/4756	---M--	200	added ('OK')	font/woff2	date:Sat,%2024%20Apr%202021%2011:38:46%20GMT	https://zcube.in/xadvices/font-flaticon/flaticon.woff2?1fde6dcf8069477367821f10cd0923b3	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/font-flaticon/flaticoncc77.woff2	(from https://zcube.in/xadvices/font-flaticon/flaticon.css)
22:05:12	12444/12444	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2024%20Apr%202021%2011:38:40%20GMT	https://zcube.in/xadvices/font-flaticon/flaticon.eot?1fde6dcf8069477367821f10cd0923b3	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/font-flaticon/flaticoncc77.eot	(from https://zcube.in/xadvices/font-flaticon/flaticon.css)
22:05:13	146043/146043	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2024%20Apr%202021%2011:38:44%20GMT	https://zcube.in/xadvices/font-flaticon/flaticon.svg?1fde6dcf8069477367821f10cd0923b3	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/font-flaticon/flaticoncc77.svg	(from https://zcube.in/xadvices/font-flaticon/flaticon.css)
22:05:14	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:35:36%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.eot	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.eot	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:15	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:55%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.eot	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.eot	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:16	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2023%20Apr%202021%2022:35:36%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.eot?	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2d41d.eot	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:16	26004/26004	---M--	200	added ('OK')	font/woff	date:Fri,%2023%20Apr%202021%2022:35:39%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.woff	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.woff	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:17	40348/40348	---M--	200	added ('OK')	font/ttf	date:Fri,%2023%20Apr%202021%2022:35:37%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.ttf	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.ttf	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:18	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:58%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.eot?	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2d41d.eot	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:18	864/864	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Mon,%2027%20May%202024%2019:11:58%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.woff	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.woff	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:19	99368/99368	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2023%20Apr%202021%2022:35:38%20GMT	https://zcube.in/xadvices/fonts/dripicons-v2.svg	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/fonts/dripicons-v2.svg	(from https://zcube.in/xadvices/css/dripicons.css)
22:05:20	56872/56872	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20May%202024%2019:12:00%20GMT	https://zcube.in/xadvices/img/bg/active-dote.png	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/img/bg/active-dote.png	(from https://zcube.in/xadvices/css/style.css)
22:05:21	56851/56851	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20May%202024%2019:12:01%20GMT	https://zcube.in/xadvices/img/bg/dote.png	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/img/bg/dote.png	(from https://zcube.in/xadvices/css/style.css)
22:05:21	1481/1481	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Apr%202021%2022:38:55%20GMT	https://zcube.in/xadvices/img/bg/f-line.png	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/img/bg/f-line.png	(from https://zcube.in/xadvices/css/style.css)
22:05:22	56862/56862	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20May%202024%2019:12:02%20GMT	https://zcube.in/xadvices/images/quote_bg.png	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/images/quote_bg.png	(from https://zcube.in/xadvices/css/style.css)
22:05:23	21864/21864	---M--	200	added ('OK')	text/html	date:Sat,%2024%20Apr%202021%2011:38:19%20GMT	https://zcube.in/xadvices/team-details.html	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/team-details.html	(from https://zcube.in/xadvices/?storefront=envato-elements)
22:05:28	56866/-1	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2027%20May%202024%2019:12:07%20GMT	https://zcube.in/xadvices/service-detail.html	/Users/abdulrahman/Downloads/advices/zcube.in/xadvices/service-detail.html	(from https://zcube.in/xadvices/services-detail.html)
